ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
32,St. Polten,Internationaler Raiffeisen Grand Prix,5/21/01,International,Outdoor,Clay,Quarterfinals,3,Gaudenzi A.,Siemerink J.,120,91,7,6,6,3,,,,,,,2,0,Completed,1.55,2.3,1.54,2.13,1.5,2.1,1.615,2.2
32,St. Polten,Internationaler Raiffeisen Grand Prix,5/21/01,International,Outdoor,Clay,Quarterfinals,3,Gustafsson M.,Pavel A.,62,31,7,6,6,3,,,,,,,2,0,Completed,2.2,1.6,2.18,1.53,2.3,1.4,2.2,1.615
32,St. Polten,Internationaler Raiffeisen Grand Prix,5/21/01,International,Outdoor,Clay,Quarterfinals,3,Hipfl M.,Malisse X.,93,67,6,3,6,3,,,,,,,2,0,Completed,1.9,1.8,1.86,1.7,1.9,1.6,1.833,1.833
32,St. Polten,Internationaler Raiffeisen Grand Prix,5/21/01,International,Outdoor,Clay,Quarterfinals,3,Tabara M.,Ljubicic I.,59,74,6,4,5,7,6,4,,,,,2,1,Completed,1.9,1.8,1.8,1.75,1.75,1.75,2,1.727
32,St. Polten,Internationaler Raiffeisen Grand Prix,5/21/01,International,Outdoor,Clay,Semifinals,3,Gaudenzi A.,Gustafsson M.,120,62,6,3,6,3,,,,,,,2,0,Completed,2,1.72,1.85,1.7,1.85,1.65,2.1,1.667
32,St. Polten,Internationaler Raiffeisen Grand Prix,5/21/01,International,Outdoor,Clay,Semifinals,3,Hipfl M.,Tabara M.,93,59,6,1,5,7,6,2,,,,,2,1,Completed,1.75,1.95,1.75,1.8,1.75,1.75,1.727,2
32,St. Polten,Internationaler Raiffeisen Grand Prix,5/21/01,International,Outdoor,Clay,The Final,3,Gaudenzi A.,Hipfl M.,120,93,6,0,7,5,,,,,,,2,0,Completed,2.1,1.65,2.05,1.58,2,1.55,2,1.727
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Acasuso J.,Gustafsson M.,91,57,6,3,6,2,6,3,,,,,3,0,Completed,2,1.75,2.1,1.55,2,1.55,2.25,1.571
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Agassi A.,Johansson T.,3,20,6,2,6,3,7,6,,,,,3,0,Completed,1.17,4.5,1.12,4.5,1.15,3.8,1.111,6
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Alami K.,Sanguinetti D.,109,58,6,7,6,1,6,7,6,4,6,1,3,2,Completed,1.85,1.9,1.7,1.9,1.55,2,1.833,1.833
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Andersen J.F.,Thomann N.,200,134,7,6,0,6,6,7,6,2,6,4,3,2,Completed,,,1.85,1.72,1.75,1.75,,
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Arazi H.,Elsner D.,27,111,6,4,6,4,2,6,6,1,,,3,1,Completed,1.22,4,1.15,3.9,1.15,3.8,1.2,4
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Arthurs W.,Rafter P.,59,8,4,6,2,6,6,3,7,6,6,1,3,2,Completed,3.25,1.3,4,1.15,3.2,1.2,4,1.2
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Balcells J.,Kiefer N.,61,28,6,2,1,6,4,6,6,3,8,6,3,2,Completed,2.05,1.7,1.82,1.77,1.75,1.75,2,1.727
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Blanco G.,Schuettler R.,76,56,1,6,7,6,6,4,7,6,,,3,1,Completed,1.38,2.85,1.47,2.3,1.4,2.3,1.5,2.5
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Boutter J.,Costa A.,73,34,6,2,5,7,6,7,6,4,7,5,3,2,Completed,3.6,1.25,3.5,1.2,3,1.25,3.2,1.3
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Bruguera S.,Llodra M.,65,110,3,6,6,7,6,2,6,4,6,3,3,2,Completed,1.28,3.3,1.25,3.15,1.25,3,1.333,3
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Burgsmuller L.,Prinosil D.,92,29,5,7,6,2,6,4,7,5,,,3,1,Completed,1.6,2.2,1.65,1.95,1.65,1.85,1.667,2.1
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Calatrava A.,Clavet F.,47,51,4,6,7,5,6,0,6,3,,,3,1,Completed,1.75,2,1.82,1.75,1.85,1.65,1.667,2.1
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Calleri A.,van Lottum J.,74,199,6,3,6,0,6,4,,,,,3,0,Completed,1.3,3.25,1.2,3.5,1.2,3.2,1.286,3.25
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Canas G.,Rochus C.,82,90,6,4,6,3,6,1,,,,,3,0,Completed,1.32,3.1,1.4,2.5,1.35,2.5,1.333,3
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Chang M.,Popp A.,35,100,6,3,6,3,6,1,,,,,3,0,Completed,1.38,2.85,1.3,2.8,1.3,2.7,1.364,2.875
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Corretja A.,Zabaleta M.,13,103,2,6,7,6,6,3,4,6,6,1,3,2,Completed,1.22,4,1.2,3.5,1.2,3.2,1.222,3.75
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Coutelot N.,Pozzi G.,184,60,6,3,6,3,7,5,,,,,3,0,Completed,,,,,,,,
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Davydenko N.,Bjorkman J.,116,41,6,3,6,2,6,3,,,,,3,0,Completed,2.1,1.67,2.1,1.55,2,1.55,2.25,1.571
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Diaz J.,Youzhny M.,79,84,3,6,7,6,6,1,6,1,,,3,1,Completed,1.75,2,1.55,2.1,1.5,2.1,1.8,1.909
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Dupuis A.,Escude N.,75,32,2,6,6,0,6,3,7,6,,,3,1,Completed,2.4,1.53,2.4,1.42,2.3,1.4,2.375,1.533
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,El Aynaoui Y.,Medvedev A.,72,80,6,7,6,0,6,2,6,7,6,3,3,2,Completed,1.67,2.1,1.6,2.05,1.6,1.9,1.667,2.1
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Enqvist T.,Ilie A.,14,62,6,4,6,1,2,6,6,3,,,3,1,Completed,1.5,2.45,1.45,2.35,1.45,2.2,1.444,2.625
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Federer R.,Galvani S.,18,239,6,3,6,3,6,3,,,,,3,0,Completed,1.22,4,1.15,4,1.15,3.8,1.182,4.333
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Ferrero J.C.,Koubek S.,4,77,6,2,6,2,6,3,,,,,3,0,Completed,1.12,5.5,1.1,4.85,1.05,5,1.111,6
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Gonzalez F.,Saulnier C.,160,141,2,6,6,2,1,6,7,5,6,4,3,2,Completed,,,,,,,,
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Grosjean S.,Tabara M.,10,52,6,3,3,6,6,3,7,6,,,3,1,Completed,1.3,3.2,1.25,3.1,1.25,3,1.333,3
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Haas T.,Golmard J.,22,50,6,0,6,1,6,1,,,,,3,0,Completed,1.45,2.6,1.45,2.35,1.45,2.2,1.444,2.625
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Henman T.,Behrend T.,11,132,6,1,6,4,5,7,6,0,,,3,1,Completed,1.33,3.1,1.25,3.2,1.3,2.7,1.333,3
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Hewitt L.,Mathieu P.H.,6,238,7,6,4,6,6,3,6,2,,,3,1,Completed,1.05,8,1.05,6,1.05,5,1.063,8
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Hrbaty D.,Gaudio G.,21,36,7,6,5,7,7,6,2,6,8,6,3,2,Completed,2.3,1.55,2.1,1.55,2.2,1.45,2.25,1.571
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Kafelnikov Y.,Luzzi F.,7,120,6,3,6,3,6,4,,,,,3,0,Completed,,,,,,,,
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Knippschild J.,Vicente F.,95,44,6,4,6,2,4,6,2,6,8,6,3,2,Completed,2.75,1.4,2.7,1.35,2.5,1.35,2.75,1.4
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Kuerten G.,Coria G.,1,25,6,1,7,5,6,4,,,,,3,0,Completed,1.22,4,1.17,3.8,1.2,3.2,1.222,3.75
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Lapentti N.,Dosedel S.,26,94,7,6,6,1,6,1,,,,,3,0,Completed,1.45,2.6,1.4,2.45,1.3,2.7,1.4,2.75
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Larsson M.,Mirnyi M.,493,54,6,4,6,2,5,7,7,6,,,3,1,Completed,2.1,1.67,2,1.6,2,1.55,2.1,1.667
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Levy H.,Black B.,40,66,6,1,6,1,6,4,,,,,3,0,Completed,1.3,3.25,1.27,3,1.2,3.2,1.286,3.25
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Lisnard J.,Voltchkov V.,205,30,6,7,7,5,6,7,7,5,6,2,3,2,Completed,1.9,1.85,1.82,1.75,1.75,1.75,,
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Malisse X.,Massu N.,63,78,6,3,6,1,6,1,,,,,3,0,Completed,1.55,2.3,1.67,1.95,1.65,1.85,1.571,2.25
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Mamiit C.,Martin T.,112,33,6,3,7,6,2,6,6,1,,,3,1,Completed,4,1.22,3.5,1.2,3.8,1.15,3.75,1.222
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Martin A.,Vanek J.,37,102,4,6,7,6,7,5,6,3,,,3,1,Completed,1.25,3.6,1.3,2.9,1.3,2.7,1.333,3
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Meligeni F.,Kratochvil M.,99,67,6,1,3,2,,,,,,,1,0,Retired,2.2,1.6,1.9,1.7,1.9,1.6,2,1.727
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Montanes A.,Woodruff C.,124,96,6,1,6,4,6,4,,,,,3,0,Completed,,,1.47,2.3,1.45,2.2,1.4,2.75
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Moya C.,Lopez F.,24,201,6,1,6,4,6,0,,,,,3,0,Completed,1.16,4.75,1.1,4.75,1.15,3.8,1.125,5.5
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Novak J.,di Pasquale A.,55,69,1,6,6,7,6,4,6,0,6,4,3,2,Completed,1.67,2.1,1.7,1.9,1.65,1.85,1.667,2.1
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Ondruska M.,Ljubicic I.,220,68,2,6,2,6,7,5,7,6,10,8,3,2,Completed,3,1.35,3.2,1.25,3,1.25,3,1.333
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Pioline C.,Pavel A.,53,42,2,6,6,4,7,6,7,6,,,3,1,Completed,1.8,1.95,1.65,1.95,1.6,1.9,1.727,2
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Pless K.,Gambill J.M.,118,15,4,6,6,2,6,4,7,5,,,3,1,Completed,2.2,1.62,2.45,1.4,2.5,1.35,2.5,1.5
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Puerta M.,Clement A.,93,12,7,6,3,6,7,6,1,6,9,7,3,2,Completed,1.75,2,1.8,1.75,1.9,1.6,1.667,2.1
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Rios M.,Ferreira W.,39,19,3,6,6,4,3,6,6,4,6,1,3,2,Completed,1.5,2.45,1.5,2.2,1.45,2.2,1.615,2.2
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Robredo T.,Sluiter R.,83,106,7,5,7,5,7,6,,,,,3,0,Completed,1.4,2.75,1.37,2.6,1.35,2.5,1.364,2.875
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Rochus O.,Rosset M.,70,71,6,2,2,6,6,3,6,4,,,3,1,Completed,2.1,1.7,2.05,1.6,2.1,1.5,2.2,1.615
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Roddick A.,Draper S.,48,265,6,2,6,4,6,4,,,,,3,0,Completed,1.15,4.85,1.1,4.85,1.1,4.5,1.182,4.333
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Rusedski G.,Portas A.,49,23,6,4,7,5,6,1,,,,,3,0,Completed,3.75,1.25,3.2,1.25,3,1.25,3.25,1.286
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Russell M.,Mahut N.,122,314,6,2,6,3,6,2,,,,,3,0,Completed,,,,,,,,
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Safin M.,Hipfl M.,2,81,6,3,6,3,6,7,6,1,,,3,1,Completed,1.5,2.45,1.35,2.65,1.35,2.5,1.444,2.625
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Sampras P.,Kauffmann C.,5,250,6,3,4,6,6,2,3,6,8,6,3,2,Completed,1.14,5,1.12,4.5,1.1,4.5,1.125,5.5
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Sanchez D.,Norman M.,89,9,4,6,4,6,7,6,6,1,6,2,3,2,Completed,2.9,1.36,2.85,1.3,2.7,1.3,3.25,1.286
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Santoro F.,Goellner M.K.,43,172,6,3,6,4,7,6,,,,,3,0,Completed,1.33,3.1,1.26,3.15,1.25,3,1.364,2.875
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Sargsian S.,Ruud C.,115,173,6,1,3,1,,,,,,,1,0,Retired,2.25,1.57,2.05,1.6,1.9,1.6,2.25,1.571
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Schalken S.,Goldstein P.,31,105,6,1,6,3,6,2,,,,,3,0,Completed,1.26,3.5,1.2,3.5,1.2,3.2,1.286,3.25
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Squillari F.,Siemerink J.,16,86,6,4,6,2,6,1,,,,,3,0,Completed,1.22,4,1.15,4,1.15,3.8,1.182,4.333
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Stoliarov A.,Damm M.,98,126,3,6,6,3,6,3,6,4,,,3,1,Completed,,,1.4,2.45,1.5,2.1,1.571,2.25
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Ulihrach B.,Mantilla F.,45,88,3,6,6,1,6,3,6,3,,,3,1,Completed,,,,,,,,
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,1st Round,5,Vinciguerra A.,Marin J.A.,38,158,3,6,7,5,6,1,2,6,6,3,3,2,Completed,1.3,3.3,1.4,2.45,1.45,2.2,1.333,3
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Agassi A.,Boutter J.,3,73,6,3,6,2,6,2,,,,,3,0,Completed,1.12,5.5,1.1,4.7,1.15,3.8,1.167,4.5
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Alami K.,Levy H.,109,40,6,4,,,,,,,,,1,0,Retired,2.05,1.7,2.1,1.55,2.2,1.45,2.2,1.615
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Arthurs W.,Balcells J.,59,61,7,6,6,4,6,4,,,,,3,0,Completed,2.7,1.42,2.3,1.45,2.2,1.45,2.75,1.4
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Blanco G.,Sampras P.,76,5,7,6,6,3,6,2,,,,,3,0,Completed,2.05,1.7,2,1.63,2.1,1.5,2.2,1.615
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Burgsmuller L.,El Aynaoui Y.,92,72,7,5,6,4,7,5,,,,,3,0,Completed,2.75,1.4,2.45,1.4,2.5,1.35,2.75,1.4
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Canas G.,Martin A.,82,37,6,2,4,6,6,2,2,6,6,4,3,2,Completed,2.2,1.62,2.15,1.55,2,1.55,2.2,1.615
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Corretja A.,Knippschild J.,13,95,6,3,7,5,6,3,,,,,3,0,Completed,1.14,5,1.1,4.7,1.1,4.5,1.143,5
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Coutelot N.,Rios M.,184,39,6,3,6,4,6,4,,,,,3,0,Completed,4.75,1.18,4,1.15,3.2,1.2,4.5,1.167
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Diaz J.,Gonzalez F.,79,160,3,6,7,5,6,3,6,4,,,3,1,Completed,1.55,2.3,1.45,2.35,1.5,2.1,1.444,2.625
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Dupuis A.,Haas T.,75,22,6,4,6,0,6,3,,,,,3,0,Completed,3.65,1.25,3.1,1.25,3.2,1.2,3.2,1.3
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Enqvist T.,Acasuso J.,14,91,4,6,6,3,6,4,7,5,,,3,1,Completed,1.5,2.45,1.4,2.5,1.4,2.3,1.571,2.25
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Federer R.,Sargsian S.,18,115,4,6,3,6,6,2,6,4,9,7,3,2,Completed,1.28,3.4,1.17,3.75,1.15,3.8,1.286,3.25
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Ferrero J.C.,Ondruska M.,4,220,6,2,6,2,6,0,,,,,3,0,Completed,1.04,9,1.03,7,1.05,5,1.05,9
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Grosjean S.,Andersen J.F.,10,200,6,2,6,2,6,2,,,,,3,0,Completed,1.08,6.5,1.07,5.3,1.05,5,1.1,6.5
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Henman T.,Schalken S.,11,31,6,4,6,2,6,2,,,,,3,0,Completed,1.7,2.05,1.55,2.15,1.65,1.85,1.615,2.2
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Hewitt L.,Davydenko N.,6,116,6,0,6,1,6,3,,,,,3,0,Completed,1.12,5.5,1.07,5.3,1.05,5,1.1,6
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Kafelnikov Y.,Mamiit C.,7,112,7,6,3,6,6,3,7,6,,,3,1,Completed,1.06,7,1.07,5.65,1.1,4.5,1.1,6
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Kuerten G.,Calleri A.,1,74,6,4,6,4,6,4,,,,,3,0,Completed,1.1,5.75,1.1,5.15,1.1,4.5,1.1,6
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Larsson M.,Arazi H.,493,27,6,4,3,6,2,6,6,3,6,4,3,2,Completed,2.6,1.45,2.75,1.32,2.7,1.3,2.75,1.4
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Malisse X.,Pless K.,63,118,4,0,,,,,,,,,0,0,Retired,1.4,2.75,1.37,2.55,1.4,2.3,1.4,2.75
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Meligeni F.,Lapentti N.,99,26,6,0,6,1,6,3,,,,,3,0,Completed,3.25,1.3,2.85,1.3,2.5,1.35,3,1.333
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Montanes A.,Stoliarov A.,124,98,6,2,6,3,6,2,,,,,3,0,Completed,1.3,3.25,1.28,3,1.3,2.7,1.286,3.25
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Novak J.,Pioline C.,55,53,2,6,6,4,6,2,7,5,,,3,1,Completed,2.5,1.48,2.23,1.52,2.2,1.45,2.375,1.533
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Robredo T.,Lisnard J.,83,205,6,3,6,3,6,0,,,,,3,0,Completed,1.25,3.6,1.27,3,1.25,3,1.25,3.5
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Rochus O.,Hrbaty D.,70,21,2,6,6,4,6,4,6,4,,,3,1,Completed,2.85,1.38,2.33,1.47,2.1,1.5,2.625,1.444
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Roddick A.,Chang M.,48,35,5,7,6,3,6,4,6,7,7,5,3,2,Completed,1.28,3.45,1.35,2.7,1.3,2.7,1.286,3.25
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Russell M.,Bruguera S.,122,65,4,6,5,7,6,3,,,,,1,2,Retired,2.7,1.42,2.7,1.35,2.5,1.35,3,1.333
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Safin M.,Calatrava A.,2,47,6,3,3,6,6,3,6,7,6,3,3,2,Completed,1.35,3,1.35,2.6,1.5,2.1,1.4,2.75
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Sanchez D.,Moya C.,89,24,1,6,6,1,7,6,6,7,6,2,3,2,Completed,5.5,1.12,4,1.15,4.5,1.1,5.5,1.125
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Santoro F.,Rusedski G.,43,49,6,1,6,7,6,3,7,5,,,3,1,Completed,1.62,2.2,1.55,2.1,1.45,2.2,1.571,2.25
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,5,Squillari F.,Vinciguerra A.,16,38,2,6,6,3,6,3,6,1,,,3,1,Completed,1.5,2.45,1.47,2.25,1.4,2.3,1.615,2.2
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,2nd Round,3,Ulihrach B.,Puerta M.,45,93,2,6,6,3,6,3,6,3,,,3,1,Completed,1.75,2,1.75,1.85,1.75,1.75,1.727,2
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,3rd Round,5,Agassi A.,Meligeni F.,3,99,6,3,2,6,6,1,6,3,,,3,1,Completed,1.13,5,1.15,4,1.2,3.2,1.143,5
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,3rd Round,5,Arthurs W.,Coutelot N.,59,184,7,6,6,7,7,6,7,6,,,3,1,Completed,1.6,2.2,1.5,2.2,1.45,2.2,1.667,2.1
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,3rd Round,5,Blanco G.,Burgsmuller L.,76,92,7,5,6,2,6,3,,,,,3,0,Completed,1.33,3,1.35,2.65,1.3,2.7,1.333,3
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,3rd Round,5,Canas G.,Henman T.,82,11,4,6,6,4,6,4,3,6,7,5,3,2,Completed,1.85,1.9,2.05,1.6,1.9,1.6,2,1.727
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,3rd Round,5,Corretja A.,Larsson M.,13,493,6,0,6,3,6,4,,,,,3,0,Completed,1.25,3.6,1.17,3.75,1.2,3.2,1.2,4
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,3rd Round,5,Enqvist T.,Novak J.,14,55,6,2,6,3,6,7,2,6,8,6,3,2,Completed,1.7,2.05,1.63,2.03,1.55,2,1.667,2.1
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,3rd Round,5,Federer R.,Sanchez D.,18,89,6,4,6,3,1,6,6,3,,,3,1,Completed,1.57,2.25,1.5,2.2,1.5,2.1,1.571,2.25
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,3rd Round,5,Ferrero J.C.,Diaz J.,4,79,6,1,6,7,6,1,6,2,,,3,1,Completed,1.08,7,1.08,5.45,1.05,5,1.083,7
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,3rd Round,5,Grosjean S.,Dupuis A.,10,75,6,4,2,6,3,6,6,4,6,2,3,2,Completed,1.3,3.25,1.35,2.65,1.35,2.5,1.364,2.875
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,3rd Round,5,Hewitt L.,Roddick A.,6,48,6,7,6,4,2,2,,,,,1,1,Retired,1.3,3.2,1.32,2.85,1.3,2.7,1.364,2.875
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,3rd Round,5,Kafelnikov Y.,Rochus O.,7,70,7,6,6,4,6,3,,,,,3,0,Completed,1.28,3.4,1.18,3.9,1.2,3.2,1.3,3.2
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,3rd Round,5,Kuerten G.,Alami K.,1,109,6,3,6,7,7,6,6,2,,,3,1,Completed,1.08,7,1.06,6.2,1.05,5,1.1,6.5
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,3rd Round,5,Robredo T.,Ulihrach B.,83,45,6,2,6,2,6,2,,,,,3,0,Completed,2.05,1.7,2.17,1.54,2.1,1.5,2.25,1.571
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,3rd Round,5,Russell M.,Malisse X.,122,63,3,6,6,4,6,1,1,6,6,4,3,2,Completed,3.2,1.3,2.8,1.3,2.7,1.3,3,1.333
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,3rd Round,5,Santoro F.,Safin M.,43,2,6,4,6,4,4,6,0,6,6,1,3,2,Completed,2.15,1.65,2.2,1.5,1.9,1.6,2.2,1.615
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,3rd Round,5,Squillari F.,Montanes A.,16,124,6,3,6,3,5,7,6,3,,,3,1,Completed,1.45,2.6,1.4,2.45,1.35,2.5,1.4,2.75
33,Paris,French Open,5/28/01,Grand Slam,Outdoor,Clay,4th Round,5,Agassi A.,Squillari F.,3,16,4,6,6,2,6,4,1,6,6,0,3,2,Completed,1.28,3.4,1.22,3.5,1.2,3.2,1.2,4
